467 	 2 	 1 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 0.016863
634 	 2 	 2 	 0 	 1 	 2 	 3 	 3 	 0 	 3 	 0.016664
644 	 2 	 2 	 0 	 2 	 1 	 3 	 0 	 3 	 3 	 0.016664
479 	 2 	 1 	 1 	 1 	 2 	 3 	 1 	 3 	 2 	 0.016653
286 	 1 	 2 	 1 	 2 	 1 	 3 	 3 	 1 	 2 	 0.016653
761 	 2 	 2 	 2 	 2 	 2 	 4 	 0 	 2 	 2 	 -0.016493
763 	 2 	 2 	 2 	 2 	 2 	 4 	 2 	 0 	 2 	 -0.016493
343 	 1 	 2 	 3 	 1 	 2 	 3 	 2 	 0 	 2 	 0.016459
575 	 2 	 1 	 3 	 2 	 1 	 3 	 0 	 2 	 2 	 0.016459
821 	 2 	 2 	 4 	 2 	 0 	 2 	 0 	 2 	 2 	 0.016099
780 	 2 	 2 	 4 	 0 	 2 	 2 	 2 	 0 	 2 	 0.016099
378 	 1 	 2 	 3 	 2 	 2 	 2 	 1 	 2 	 1 	 0.016096
591 	 2 	 1 	 3 	 2 	 2 	 2 	 2 	 1 	 1 	 0.016096
729 	 2 	 2 	 2 	 2 	 1 	 3 	 0 	 3 	 3 	 -0.015933
706 	 2 	 2 	 2 	 1 	 2 	 3 	 3 	 0 	 3 	 -0.015933
150 	 1 	 1 	 0 	 1 	 2 	 3 	 2 	 1 	 3 	 -0.015553
157 	 1 	 1 	 0 	 2 	 1 	 3 	 1 	 2 	 3 	 -0.015553
377 	 1 	 2 	 3 	 2 	 2 	 2 	 1 	 0 	 1 	 -0.015491
589 	 2 	 1 	 3 	 2 	 2 	 2 	 0 	 1 	 1 	 -0.015491
520 	 2 	 1 	 1 	 2 	 2 	 4 	 4 	 1 	 5 	 -0.014770
305 	 1 	 2 	 1 	 2 	 2 	 4 	 1 	 4 	 5 	 -0.014770
702 	 2 	 2 	 2 	 1 	 2 	 3 	 1 	 2 	 1 	 0.014752
730 	 2 	 2 	 2 	 2 	 1 	 3 	 2 	 1 	 1 	 0.014752
190 	 1 	 1 	 2 	 1 	 2 	 1 	 0 	 3 	 3 	 -0.014636
209 	 1 	 1 	 2 	 2 	 1 	 1 	 3 	 0 	 3 	 -0.014636
281 	 1 	 2 	 1 	 2 	 1 	 1 	 3 	 3 	 0 	 -0.014636
255 	 1 	 2 	 1 	 1 	 1 	 2 	 0 	 3 	 3 	 -0.014636
469 	 2 	 1 	 1 	 1 	 1 	 2 	 3 	 0 	 3 	 -0.014636
476 	 2 	 1 	 1 	 1 	 2 	 1 	 3 	 3 	 0 	 -0.014636
48 	 0 	 1 	 1 	 2 	 2 	 4 	 2 	 3 	 5 	 0.014504
133 	 1 	 0 	 1 	 2 	 2 	 4 	 3 	 2 	 5 	 0.014504
426 	 2 	 0 	 2 	 2 	 0 	 2 	 2 	 0 	 2 	 0.014342
53 	 0 	 2 	 2 	 0 	 2 	 2 	 0 	 2 	 2 	 0.014342
650 	 2 	 2 	 0 	 2 	 2 	 0 	 2 	 2 	 0 	 0.014342
31 	 0 	 1 	 1 	 1 	 2 	 3 	 1 	 3 	 4 	 0.014342
124 	 1 	 0 	 1 	 2 	 1 	 3 	 3 	 1 	 4 	 0.014342
827 	 2 	 2 	 4 	 2 	 1 	 1 	 0 	 3 	 3 	 -0.014283
803 	 2 	 2 	 4 	 1 	 2 	 1 	 3 	 0 	 3 	 -0.014283
701 	 2 	 2 	 2 	 1 	 2 	 3 	 1 	 0 	 1 	 -0.014198
728 	 2 	 2 	 2 	 2 	 1 	 3 	 0 	 1 	 1 	 -0.014198
18 	 0 	 1 	 1 	 0 	 2 	 2 	 0 	 3 	 3 	 0.014083
118 	 1 	 0 	 1 	 2 	 0 	 2 	 3 	 0 	 3 	 0.014083
161 	 1 	 1 	 0 	 2 	 2 	 0 	 3 	 3 	 0 	 0.014083
492 	 2 	 1 	 1 	 2 	 1 	 1 	 2 	 2 	 0 	 0.013469
185 	 1 	 1 	 2 	 1 	 1 	 2 	 2 	 0 	 2 	 0.013469
184 	 1 	 1 	 2 	 1 	 1 	 2 	 0 	 2 	 2 	 0.013469
491 	 2 	 1 	 1 	 2 	 1 	 1 	 2 	 0 	 2 	 0.013469
263 	 1 	 2 	 1 	 1 	 2 	 1 	 2 	 2 	 0 	 0.013469
261 	 1 	 2 	 1 	 1 	 2 	 1 	 0 	 2 	 2 	 0.013469
391 	 1 	 2 	 3 	 2 	 2 	 4 	 1 	 2 	 3 	 0.013466
604 	 2 	 1 	 3 	 2 	 2 	 4 	 2 	 1 	 3 	 0.013466
553 	 2 	 1 	 3 	 1 	 2 	 3 	 1 	 1 	 2 	 0.013439
363 	 1 	 2 	 3 	 2 	 1 	 3 	 1 	 1 	 2 	 0.013439
394 	 1 	 2 	 3 	 2 	 2 	 4 	 3 	 0 	 3 	 0.013039
602 	 2 	 1 	 3 	 2 	 2 	 4 	 0 	 3 	 3 	 0.013039
21 	 0 	 1 	 1 	 1 	 1 	 0 	 1 	 0 	 1 	 -0.012961
19 	 0 	 1 	 1 	 1 	 0 	 1 	 1 	 1 	 0 	 -0.012961
100 	 1 	 0 	 1 	 0 	 1 	 1 	 1 	 1 	 0 	 -0.012961
139 	 1 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 1 	 -0.012961
106 	 1 	 0 	 1 	 1 	 1 	 0 	 0 	 1 	 1 	 -0.012961
135 	 1 	 1 	 0 	 0 	 1 	 1 	 1 	 0 	 1 	 -0.012961
862 	 2 	 2 	 4 	 2 	 2 	 2 	 4 	 0 	 4 	 -0.012726
855 	 2 	 2 	 4 	 2 	 2 	 2 	 0 	 4 	 4 	 -0.012726
39 	 0 	 1 	 1 	 2 	 1 	 3 	 2 	 2 	 4 	 0.012699
116 	 1 	 0 	 1 	 1 	 2 	 3 	 2 	 2 	 4 	 0.012699
148 	 1 	 1 	 0 	 1 	 2 	 1 	 2 	 3 	 1 	 0.012470
25 	 0 	 1 	 1 	 1 	 1 	 2 	 1 	 2 	 3 	 0.012470
28 	 0 	 1 	 1 	 1 	 2 	 1 	 1 	 3 	 2 	 0.012470
156 	 1 	 1 	 0 	 2 	 1 	 1 	 3 	 2 	 1 	 0.012470
110 	 1 	 0 	 1 	 1 	 1 	 2 	 2 	 1 	 3 	 0.012470
121 	 1 	 0 	 1 	 2 	 1 	 1 	 3 	 1 	 2 	 0.012470
873 	 2 	 2 	 4 	 2 	 2 	 4 	 2 	 2 	 0 	 0.012293
856 	 2 	 2 	 4 	 2 	 2 	 2 	 2 	 0 	 2 	 -0.012293
854 	 2 	 2 	 4 	 2 	 2 	 2 	 0 	 2 	 2 	 -0.012293
482 	 2 	 1 	 1 	 1 	 2 	 3 	 3 	 1 	 4 	 -0.012169
285 	 1 	 2 	 1 	 2 	 1 	 3 	 1 	 3 	 4 	 -0.012169
215 	 1 	 1 	 2 	 2 	 1 	 3 	 3 	 0 	 3 	 0.012169
196 	 1 	 1 	 2 	 1 	 2 	 3 	 0 	 3 	 3 	 0.012169
142 	 1 	 1 	 0 	 1 	 1 	 0 	 2 	 2 	 0 	 0.012047
